name;number of persons;number of locations;number of organisations;number of named entities;number of words;relative number of Persons;relative number of locations;relative number of organisations
4890_10.txt;3;0;0;3;75;0.04;0.0;0.0
572_9.txt;14;0;0;14;157;0.09;0.0;0.0
5514_9.txt;4;4;0;8;306;0.01;0.01;0.0
8008_7.txt;4;1;0;5;353;0.01;0.0;0.0
5910_8.txt;8;1;0;9;217;0.04;0.0;0.0
7336_10.txt;32;2;4;38;339;0.09;0.01;0.01
8535_7.txt;0;0;0;0;125;0.0;0.0;0.0
2514_8.txt;5;0;0;5;174;0.03;0.0;0.0
9707_10.txt;1;1;0;2;156;0.01;0.01;0.0
2294_8.txt;8;0;0;8;163;0.05;0.0;0.0
8032_10.txt;5;0;0;5;60;0.08;0.0;0.0
3251_7.txt;7;0;0;7;244;0.03;0.0;0.0
4586_7.txt;31;9;0;40;837;0.04;0.01;0.0
2365_10.txt;9;0;0;9;154;0.06;0.0;0.0
7881_9.txt;2;0;0;2;39;0.05;0.0;0.0
5334_7.txt;0;0;0;0;238;0.0;0.0;0.0
7454_10.txt;14;0;1;15;316;0.04;0.0;0.0
2678_8.txt;3;2;0;5;298;0.01;0.01;0.0
7737_10.txt;11;0;0;11;135;0.08;0.0;0.0
10424_9.txt;30;1;1;32;465;0.06;0.0;0.0
5005_8.txt;1;0;7;8;371;0.0;0.0;0.02
7016_7.txt;2;0;0;2;160;0.01;0.0;0.0
4572_10.txt;6;0;0;6;63;0.1;0.0;0.0
8718_9.txt;0;0;0;0;66;0.0;0.0;0.0
4192_10.txt;18;5;0;23;445;0.04;0.01;0.0
8845_8.txt;6;0;0;6;149;0.04;0.0;0.0
4355_10.txt;2;0;4;6;168;0.01;0.0;0.02
8090_9.txt;11;2;1;14;354;0.03;0.01;0.0
8991_10.txt;3;0;0;3;166;0.02;0.0;0.0
4917_8.txt;24;4;4;32;654;0.04;0.01;0.01
2142_8.txt;2;1;0;3;95;0.02;0.01;0.0
9387_9.txt;6;0;0;6;274;0.02;0.0;0.0
4220_7.txt;17;2;0;19;297;0.06;0.01;0.0
1271_7.txt;36;0;2;38;362;0.1;0.0;0.01
9293_7.txt;9;0;0;9;138;0.07;0.0;0.0
7776_7.txt;10;1;1;12;196;0.05;0.01;0.01
8546_10.txt;0;0;0;0;162;0.0;0.0;0.0
8945_10.txt;0;0;0;0;148;0.0;0.0;0.0
2641_10.txt;3;1;0;4;153;0.02;0.01;0.0
1120_7.txt;0;1;0;1;432;0.0;0.0;0.0
2190_10.txt;1;0;0;1;25;0.04;0.0;0.0
11843_10.txt;6;0;1;7;431;0.01;0.0;0.0
11012_9.txt;0;3;0;3;198;0.0;0.02;0.0
11124_10.txt;12;2;0;14;279;0.04;0.01;0.0
4626_8.txt;11;2;4;17;868;0.01;0.0;0.0
6533_7.txt;14;0;0;14;139;0.1;0.0;0.0
3694_8.txt;8;1;2;11;189;0.04;0.01;0.01
4177_9.txt;1;0;0;1;95;0.01;0.0;0.0
6148_10.txt;8;3;0;11;150;0.05;0.02;0.0
6096_10.txt;0;0;0;0;286;0.0;0.0;0.0
567_10.txt;12;1;0;13;200;0.06;0.01;0.0
6463_8.txt;6;3;0;9;276;0.02;0.01;0.0
6573_7.txt;6;0;0;6;147;0.04;0.0;0.0
7206_9.txt;2;0;0;2;100;0.02;0.0;0.0
420_7.txt;46;3;4;53;558;0.08;0.01;0.01
8545_9.txt;0;0;0;0;155;0.0;0.0;0.0
11552_9.txt;16;1;0;17;221;0.07;0.0;0.0
8222_9.txt;75;5;0;80;1196;0.06;0.0;0.0
4633_9.txt;5;2;0;7;252;0.02;0.01;0.0
1973_8.txt;5;0;0;5;276;0.02;0.0;0.0
11673_8.txt;7;3;0;10;161;0.04;0.02;0.0
9346_10.txt;11;0;0;11;179;0.06;0.0;0.0
10844_9.txt;3;0;0;3;87;0.03;0.0;0.0
10218_8.txt;0;6;4;10;414;0.0;0.01;0.01
1045_8.txt;41;19;2;62;505;0.08;0.04;0.0
1333_10.txt;2;0;0;2;199;0.01;0.0;0.0
10651_7.txt;6;0;0;6;158;0.04;0.0;0.0
8158_10.txt;2;0;0;2;91;0.02;0.0;0.0
11363_8.txt;3;0;0;3;172;0.02;0.0;0.0
11210_7.txt;10;0;0;10;367;0.03;0.0;0.0
6791_10.txt;0;0;0;0;136;0.0;0.0;0.0
3426_7.txt;0;4;2;6;224;0.0;0.02;0.01
2994_8.txt;30;3;3;36;917;0.03;0.0;0.0
1695_10.txt;0;2;0;2;98;0.0;0.02;0.0
1772_10.txt;0;0;0;0;142;0.0;0.0;0.0
9407_8.txt;35;3;2;40;597;0.06;0.01;0.0
6384_9.txt;0;0;1;1;195;0.0;0.0;0.01
6844_10.txt;47;1;5;53;686;0.07;0.0;0.01
1157_10.txt;5;0;0;5;85;0.06;0.0;0.0
4857_7.txt;26;2;2;30;477;0.05;0.0;0.0
743_7.txt;1;0;0;1;259;0.0;0.0;0.0
4449_8.txt;0;0;0;0;53;0.0;0.0;0.0
9209_7.txt;8;2;0;10;266;0.03;0.01;0.0
6262_9.txt;2;0;0;2;134;0.01;0.0;0.0
38_10.txt;5;0;0;5;101;0.05;0.0;0.0
298_8.txt;6;2;0;8;90;0.07;0.02;0.0
3849_8.txt;4;0;0;4;136;0.03;0.0;0.0
10188_8.txt;26;7;0;33;599;0.04;0.01;0.0
8968_8.txt;14;0;0;14;142;0.1;0.0;0.0
485_8.txt;4;1;4;9;182;0.02;0.01;0.02
1706_9.txt;0;0;0;0;53;0.0;0.0;0.0
2531_7.txt;18;1;0;19;132;0.14;0.01;0.0
6618_8.txt;24;2;2;28;650;0.04;0.0;0.0
10733_7.txt;0;0;0;0;129;0.0;0.0;0.0
531_10.txt;9;0;0;9;370;0.02;0.0;0.0
8499_9.txt;9;4;1;14;59;0.15;0.07;0.02
7959_10.txt;0;0;0;0;157;0.0;0.0;0.0
8609_10.txt;1;0;0;1;163;0.01;0.0;0.0
7308_8.txt;13;2;0;15;267;0.05;0.01;0.0
228_7.txt;17;0;0;17;342;0.05;0.0;0.0
1942_10.txt;0;0;0;0;164;0.0;0.0;0.0
3705_10.txt;8;1;0;9;108;0.07;0.01;0.0
11723_7.txt;33;5;0;38;945;0.03;0.01;0.0
11326_10.txt;0;1;0;1;140;0.0;0.01;0.0
376_10.txt;7;0;0;7;199;0.04;0.0;0.0
10035_9.txt;37;1;0;38;408;0.09;0.0;0.0
11175_8.txt;13;1;0;14;138;0.09;0.01;0.0
3221_10.txt;4;0;0;4;168;0.02;0.0;0.0
4179_10.txt;0;0;0;0;98;0.0;0.0;0.0
549_9.txt;36;2;0;38;205;0.18;0.01;0.0
5288_7.txt;8;2;0;10;229;0.03;0.01;0.0
3981_10.txt;13;1;3;17;161;0.08;0.01;0.02
6594_10.txt;5;13;2;20;351;0.01;0.04;0.01
11979_10.txt;12;0;0;12;221;0.05;0.0;0.0
2079_10.txt;8;2;0;10;194;0.04;0.01;0.0
9371_7.txt;15;0;0;15;158;0.09;0.0;0.0
1802_9.txt;6;0;2;8;442;0.01;0.0;0.0
4491_10.txt;5;1;4;10;188;0.03;0.01;0.02
6448_10.txt;2;0;0;2;221;0.01;0.0;0.0
12375_7.txt;22;0;0;22;604;0.04;0.0;0.0
3131_7.txt;0;0;0;0;98;0.0;0.0;0.0
5212_7.txt;9;2;0;11;289;0.03;0.01;0.0
2957_10.txt;4;0;0;4;51;0.08;0.0;0.0
2830_9.txt;8;0;0;8;70;0.11;0.0;0.0
1726_8.txt;9;0;0;9;272;0.03;0.0;0.0
4137_8.txt;37;10;0;47;623;0.06;0.02;0.0
7666_7.txt;7;1;0;8;88;0.08;0.01;0.0
8636_7.txt;14;0;0;14;130;0.11;0.0;0.0
3663_10.txt;14;1;0;15;358;0.04;0.0;0.0
2432_7.txt;3;0;0;3;279;0.01;0.0;0.0
9074_8.txt;16;0;0;16;184;0.09;0.0;0.0
12435_8.txt;1;0;0;1;162;0.01;0.0;0.0
6451_8.txt;3;0;0;3;499;0.01;0.0;0.0
859_9.txt;0;0;0;0;162;0.0;0.0;0.0
10190_7.txt;26;7;4;37;561;0.05;0.01;0.01
2402_7.txt;12;0;0;12;145;0.08;0.0;0.0
6599_8.txt;24;3;0;27;339;0.07;0.01;0.0
11841_9.txt;0;0;1;1;168;0.0;0.0;0.01
8981_7.txt;6;2;0;8;324;0.02;0.01;0.0
3244_10.txt;4;1;2;7;265;0.02;0.0;0.01
11313_10.txt;23;0;0;23;186;0.12;0.0;0.0
9593_10.txt;0;7;0;7;143;0.0;0.05;0.0
9272_7.txt;1;1;0;2;145;0.01;0.01;0.0
1039_9.txt;11;4;2;17;487;0.02;0.01;0.0
5317_7.txt;11;3;2;16;452;0.02;0.01;0.0
11515_10.txt;2;1;0;3;171;0.01;0.01;0.0
3709_7.txt;22;3;0;25;251;0.09;0.01;0.0
12179_8.txt;17;0;0;17;295;0.06;0.0;0.0
7566_10.txt;4;1;1;6;525;0.01;0.0;0.0
3945_10.txt;3;1;0;4;164;0.02;0.01;0.0
1502_10.txt;2;0;0;2;142;0.01;0.0;0.0
7805_10.txt;6;7;0;13;437;0.01;0.02;0.0
6535_10.txt;4;0;0;4;182;0.02;0.0;0.0
8331_8.txt;10;0;0;10;160;0.06;0.0;0.0
8492_9.txt;16;2;0;18;296;0.05;0.01;0.0
10176_7.txt;19;2;2;23;505;0.04;0.0;0.0
9292_10.txt;2;0;0;2;149;0.01;0.0;0.0
5521_8.txt;13;2;2;17;874;0.01;0.0;0.0
10825_9.txt;5;0;2;7;117;0.04;0.0;0.02
6922_8.txt;36;10;2;48;294;0.12;0.03;0.01
3407_8.txt;31;0;0;31;293;0.11;0.0;0.0
6047_10.txt;4;1;0;5;353;0.01;0.0;0.0
12174_7.txt;9;0;0;9;469;0.02;0.0;0.0
11731_10.txt;7;0;0;7;140;0.05;0.0;0.0
5983_8.txt;5;0;0;5;152;0.03;0.0;0.0
10349_10.txt;0;1;0;1;257;0.0;0.0;0.0
9596_10.txt;0;0;1;1;141;0.0;0.0;0.01
8722_9.txt;7;0;2;9;172;0.04;0.0;0.01
8295_7.txt;5;2;0;7;134;0.04;0.01;0.0
7810_7.txt;14;8;4;26;337;0.04;0.02;0.01
10040_10.txt;20;0;0;20;360;0.06;0.0;0.0
8821_9.txt;1;3;3;7;406;0.0;0.01;0.01
10831_7.txt;2;0;0;2;118;0.02;0.0;0.0
9879_8.txt;55;7;3;65;498;0.11;0.01;0.01
2302_9.txt;9;0;0;9;149;0.06;0.0;0.0
10603_10.txt;2;0;2;4;401;0.0;0.0;0.0
11770_10.txt;1;0;0;1;89;0.01;0.0;0.0
1514_7.txt;18;1;0;19;438;0.04;0.0;0.0
1162_9.txt;5;0;0;5;76;0.07;0.0;0.0
10729_8.txt;0;1;0;1;190;0.0;0.01;0.0
11749_10.txt;4;0;0;4;250;0.02;0.0;0.0
1448_8.txt;29;5;0;34;288;0.1;0.02;0.0
2019_10.txt;0;0;0;0;53;0.0;0.0;0.0
10746_10.txt;0;1;1;2;73;0.0;0.01;0.01
7345_7.txt;1;0;0;1;69;0.01;0.0;0.0
480_10.txt;4;0;0;4;349;0.01;0.0;0.0
3992_8.txt;33;0;2;35;563;0.06;0.0;0.0
3002_8.txt;8;0;0;8;110;0.07;0.0;0.0
9475_9.txt;18;0;0;18;334;0.05;0.0;0.0
9465_7.txt;4;0;0;4;176;0.02;0.0;0.0
2518_10.txt;7;2;0;9;270;0.03;0.01;0.0
824_8.txt;24;1;3;28;536;0.04;0.0;0.01
1425_7.txt;12;2;0;14;377;0.03;0.01;0.0
9938_9.txt;0;0;0;0;358;0.0;0.0;0.0
9907_7.txt;3;0;0;3;372;0.01;0.0;0.0
11419_10.txt;3;1;0;4;109;0.03;0.01;0.0
10385_10.txt;27;2;0;29;159;0.17;0.01;0.0
1194_7.txt;9;0;0;9;170;0.05;0.0;0.0
8706_8.txt;3;0;0;3;407;0.01;0.0;0.0
9832_10.txt;12;0;0;12;204;0.06;0.0;0.0
3865_8.txt;16;0;0;16;182;0.09;0.0;0.0
6854_10.txt;19;2;0;21;292;0.07;0.01;0.0
2323_8.txt;10;0;0;10;216;0.05;0.0;0.0
10794_10.txt;4;0;2;6;68;0.06;0.0;0.03
6645_8.txt;13;0;0;13;239;0.05;0.0;0.0
5330_7.txt;1;0;0;1;135;0.01;0.0;0.0
6832_10.txt;2;0;0;2;132;0.02;0.0;0.0
1595_7.txt;3;0;0;3;168;0.02;0.0;0.0
12030_9.txt;3;0;0;3;179;0.02;0.0;0.0
8963_8.txt;22;3;0;25;309;0.07;0.01;0.0
11872_10.txt;44;0;2;46;768;0.06;0.0;0.0
2104_7.txt;4;0;0;4;205;0.02;0.0;0.0
9600_8.txt;5;9;2;16;222;0.02;0.04;0.01
9091_10.txt;6;1;2;9;212;0.03;0.0;0.01
10682_10.txt;55;2;6;63;659;0.08;0.0;0.01
12479_10.txt;1;6;0;7;87;0.01;0.07;0.0
3609_8.txt;5;1;1;7;194;0.03;0.01;0.01
9395_9.txt;8;0;0;8;126;0.06;0.0;0.0
7927_10.txt;49;6;6;61;831;0.06;0.01;0.01
11501_8.txt;0;0;0;0;152;0.0;0.0;0.0
2733_10.txt;20;4;0;24;816;0.02;0.0;0.0
10863_8.txt;27;2;0;29;693;0.04;0.0;0.0
12199_9.txt;8;4;0;12;616;0.01;0.01;0.0
6287_10.txt;0;0;0;0;94;0.0;0.0;0.0
11341_10.txt;15;4;15;34;284;0.05;0.01;0.05
6558_8.txt;2;0;0;2;161;0.01;0.0;0.0
12297_7.txt;15;2;0;17;388;0.04;0.01;0.0
10693_8.txt;23;0;0;23;466;0.05;0.0;0.0
464_10.txt;6;0;0;6;116;0.05;0.0;0.0
11435_10.txt;0;0;0;0;63;0.0;0.0;0.0
6574_8.txt;3;1;0;4;135;0.02;0.01;0.0
5929_10.txt;2;0;0;2;148;0.01;0.0;0.0
5559_7.txt;3;0;0;3;57;0.05;0.0;0.0
1663_9.txt;0;0;0;0;163;0.0;0.0;0.0
4154_10.txt;2;0;0;2;180;0.01;0.0;0.0
5368_9.txt;32;0;0;32;359;0.09;0.0;0.0
8638_7.txt;20;1;3;24;392;0.05;0.0;0.01
3151_9.txt;15;1;2;18;256;0.06;0.0;0.01
1783_8.txt;67;2;1;70;487;0.14;0.0;0.0
1320_10.txt;15;2;1;18;344;0.04;0.01;0.0
665_9.txt;5;3;3;11;312;0.02;0.01;0.01
5016_10.txt;4;0;0;4;109;0.04;0.0;0.0
2317_10.txt;4;0;0;4;59;0.07;0.0;0.0
4041_7.txt;8;0;0;8;258;0.03;0.0;0.0
6639_10.txt;0;0;0;0;129;0.0;0.0;0.0
8966_10.txt;17;3;0;20;191;0.09;0.02;0.0
6526_7.txt;48;3;0;51;280;0.17;0.01;0.0
9939_10.txt;0;0;0;0;152;0.0;0.0;0.0
11633_8.txt;16;2;0;18;325;0.05;0.01;0.0
9326_10.txt;19;0;0;19;472;0.04;0.0;0.0
7894_10.txt;0;7;0;7;119;0.0;0.06;0.0
2388_10.txt;2;0;0;2;207;0.01;0.0;0.0
11224_8.txt;0;0;0;0;61;0.0;0.0;0.0
5221_7.txt;7;0;0;7;218;0.03;0.0;0.0
10977_8.txt;4;0;0;4;205;0.02;0.0;0.0
7171_10.txt;9;14;3;26;680;0.01;0.02;0.0
9491_10.txt;5;1;2;8;162;0.03;0.01;0.01
6174_10.txt;3;5;2;10;206;0.01;0.02;0.01
4110_10.txt;4;0;0;4;261;0.02;0.0;0.0
1142_10.txt;11;0;1;12;204;0.05;0.0;0.0
6757_8.txt;41;3;2;46;413;0.1;0.01;0.0
3769_7.txt;0;0;0;0;166;0.0;0.0;0.0
3494_9.txt;0;0;0;0;167;0.0;0.0;0.0
8018_10.txt;12;5;4;21;297;0.04;0.02;0.01
3387_10.txt;9;0;0;9;176;0.05;0.0;0.0
8214_7.txt;6;2;2;10;277;0.02;0.01;0.01
6958_7.txt;8;0;0;8;480;0.02;0.0;0.0
10348_8.txt;2;0;0;2;35;0.06;0.0;0.0
2248_7.txt;4;1;0;5;143;0.03;0.01;0.0
8796_8.txt;7;21;3;31;718;0.01;0.03;0.0
1680_8.txt;5;0;0;5;198;0.03;0.0;0.0
8857_10.txt;8;0;0;8;231;0.03;0.0;0.0
3311_10.txt;0;7;0;7;168;0.0;0.04;0.0
1185_8.txt;6;0;0;6;95;0.06;0.0;0.0
4321_8.txt;0;0;0;0;209;0.0;0.0;0.0
2356_10.txt;2;0;0;2;198;0.01;0.0;0.0
8267_7.txt;5;0;1;6;120;0.04;0.0;0.01
5482_10.txt;1;1;0;2;159;0.01;0.01;0.0
11600_7.txt;10;1;1;12;166;0.06;0.01;0.01
7224_8.txt;27;2;3;32;371;0.07;0.01;0.01
11475_8.txt;22;12;1;35;1047;0.02;0.01;0.0
5878_10.txt;17;0;0;17;174;0.1;0.0;0.0
4180_10.txt;0;0;0;0;27;0.0;0.0;0.0
11116_10.txt;2;0;0;2;171;0.01;0.0;0.0
615_10.txt;3;0;0;3;134;0.02;0.0;0.0
12194_10.txt;1;0;0;1;137;0.01;0.0;0.0
2871_10.txt;0;0;2;2;207;0.0;0.0;0.01
1169_8.txt;9;0;0;9;226;0.04;0.0;0.0
10256_8.txt;4;2;1;7;231;0.02;0.01;0.0
3520_9.txt;6;2;0;8;257;0.02;0.01;0.0
10959_10.txt;6;2;0;8;150;0.04;0.01;0.0
4938_7.txt;27;5;1;33;1101;0.02;0.0;0.0
10085_10.txt;2;1;0;3;192;0.01;0.01;0.0
7918_10.txt;8;2;0;10;228;0.04;0.01;0.0
2169_7.txt;0;0;0;0;127;0.0;0.0;0.0
10851_9.txt;8;3;0;11;276;0.03;0.01;0.0
5677_10.txt;7;0;0;7;125;0.06;0.0;0.0
3215_10.txt;2;2;0;4;149;0.01;0.01;0.0
3256_9.txt;5;0;0;5;63;0.08;0.0;0.0
691_9.txt;3;0;0;3;210;0.01;0.0;0.0
1326_10.txt;2;3;0;5;253;0.01;0.01;0.0
6882_9.txt;0;0;0;0;136;0.0;0.0;0.0
1589_10.txt;17;7;0;24;160;0.11;0.04;0.0
11716_7.txt;10;5;1;16;384;0.03;0.01;0.0
1614_10.txt;3;2;0;5;198;0.02;0.01;0.0
12132_10.txt;9;0;0;9;87;0.1;0.0;0.0
991_7.txt;6;0;0;6;374;0.02;0.0;0.0
5850_9.txt;0;0;0;0;130;0.0;0.0;0.0
2237_7.txt;10;5;0;15;492;0.02;0.01;0.0
9837_7.txt;16;1;3;20;576;0.03;0.0;0.01
1115_9.txt;4;0;0;4;167;0.02;0.0;0.0
3126_10.txt;4;0;2;6;227;0.02;0.0;0.01
5100_10.txt;2;0;0;2;52;0.04;0.0;0.0
5691_8.txt;9;1;1;11;420;0.02;0.0;0.0
418_9.txt;15;1;0;16;166;0.09;0.01;0.0
2148_10.txt;5;2;0;7;174;0.03;0.01;0.0
5049_9.txt;8;0;0;8;162;0.05;0.0;0.0
3045_10.txt;10;0;3;13;226;0.04;0.0;0.01
8432_10.txt;3;0;0;3;229;0.01;0.0;0.0
10513_7.txt;5;2;0;7;132;0.04;0.02;0.0
7457_9.txt;1;0;0;1;138;0.01;0.0;0.0
3489_10.txt;3;0;0;3;152;0.02;0.0;0.0
11079_8.txt;0;0;0;0;171;0.0;0.0;0.0
8461_7.txt;36;4;5;45;828;0.04;0.0;0.01
10728_10.txt;6;0;2;8;155;0.04;0.0;0.01
11857_10.txt;2;0;0;2;65;0.03;0.0;0.0
4440_7.txt;7;1;0;8;462;0.02;0.0;0.0
8367_10.txt;0;0;0;0;63;0.0;0.0;0.0
9590_10.txt;0;1;0;1;432;0.0;0.0;0.0
2902_9.txt;25;2;3;30;724;0.03;0.0;0.0
2927_10.txt;2;2;0;4;130;0.02;0.02;0.0
6679_8.txt;2;2;2;6;383;0.01;0.01;0.01
1825_10.txt;0;0;0;0;285;0.0;0.0;0.0
7026_7.txt;9;0;0;9;262;0.03;0.0;0.0
6349_10.txt;0;0;0;0;56;0.0;0.0;0.0
10768_7.txt;8;1;0;9;259;0.03;0.0;0.0
9336_9.txt;0;1;6;7;202;0.0;0.0;0.03
7619_10.txt;0;0;0;0;256;0.0;0.0;0.0
6295_7.txt;0;0;0;0;66;0.0;0.0;0.0
3481_10.txt;41;5;0;46;993;0.04;0.01;0.0
5138_10.txt;2;2;2;6;241;0.01;0.01;0.01
4882_9.txt;8;6;1;15;764;0.01;0.01;0.0
4136_10.txt;2;0;0;2;115;0.02;0.0;0.0
6178_7.txt;9;4;0;13;190;0.05;0.02;0.0
8127_8.txt;0;0;0;0;144;0.0;0.0;0.0
9060_8.txt;2;0;0;2;145;0.01;0.0;0.0
2473_10.txt;31;0;0;31;480;0.06;0.0;0.0
1568_9.txt;10;2;1;13;323;0.03;0.01;0.0
10146_7.txt;0;0;0;0;153;0.0;0.0;0.0
1323_10.txt;3;1;0;4;229;0.01;0.0;0.0
10557_9.txt;6;2;0;8;140;0.04;0.01;0.0
1738_7.txt;12;0;3;15;104;0.12;0.0;0.03
2949_10.txt;16;2;2;20;535;0.03;0.0;0.0
675_9.txt;21;2;0;23;377;0.06;0.01;0.0
8740_8.txt;2;0;3;5;101;0.02;0.0;0.03
2256_8.txt;4;1;0;5;173;0.02;0.01;0.0
10098_10.txt;2;0;3;5;162;0.01;0.0;0.02
9018_8.txt;13;1;3;17;397;0.03;0.0;0.01
4533_8.txt;7;1;0;8;232;0.03;0.0;0.0
10881_7.txt;6;0;0;6;270;0.02;0.0;0.0
4232_7.txt;17;0;0;17;461;0.04;0.0;0.0
199_10.txt;6;3;1;10;142;0.04;0.02;0.01
4395_10.txt;20;1;0;21;195;0.1;0.01;0.0
1642_10.txt;2;2;0;4;151;0.01;0.01;0.0
11819_8.txt;6;0;0;6;184;0.03;0.0;0.0
525_10.txt;0;2;4;6;156;0.0;0.01;0.03
7956_10.txt;0;0;0;0;131;0.0;0.0;0.0
11179_9.txt;8;0;1;9;513;0.02;0.0;0.0
1473_9.txt;17;0;0;17;727;0.02;0.0;0.0
3577_7.txt;3;2;0;5;159;0.02;0.01;0.0
4613_10.txt;12;0;0;12;127;0.09;0.0;0.0
2510_10.txt;2;1;0;3;281;0.01;0.0;0.0
8247_9.txt;3;0;0;3;460;0.01;0.0;0.0
651_10.txt;8;1;0;9;374;0.02;0.0;0.0
9019_8.txt;2;0;0;2;114;0.02;0.0;0.0
11824_10.txt;13;0;0;13;143;0.09;0.0;0.0
9808_9.txt;59;5;2;66;791;0.07;0.01;0.0
6787_9.txt;6;0;1;7;121;0.05;0.0;0.01
10402_10.txt;3;0;0;3;154;0.02;0.0;0.0
11194_10.txt;3;1;0;4;93;0.03;0.01;0.0
1735_10.txt;11;5;0;16;212;0.05;0.02;0.0
8962_9.txt;41;1;2;44;533;0.08;0.0;0.0
10238_10.txt;4;0;0;4;161;0.02;0.0;0.0
2395_7.txt;1;1;2;4;114;0.01;0.01;0.02
9579_8.txt;9;4;1;14;524;0.02;0.01;0.0
2426_9.txt;3;0;0;3;214;0.01;0.0;0.0
2505_9.txt;18;2;0;20;344;0.05;0.01;0.0
3889_10.txt;6;0;0;6;204;0.03;0.0;0.0
5189_10.txt;3;1;0;4;118;0.03;0.01;0.0
8055_8.txt;14;5;0;19;677;0.02;0.01;0.0
6760_9.txt;29;0;0;29;462;0.06;0.0;0.0
3042_8.txt;9;2;4;15;329;0.03;0.01;0.01
8977_7.txt;9;0;0;9;167;0.05;0.0;0.0
7459_10.txt;23;0;0;23;492;0.05;0.0;0.0
6741_7.txt;54;0;0;54;426;0.13;0.0;0.0
11837_7.txt;0;0;6;6;189;0.0;0.0;0.03
10785_10.txt;23;6;4;33;143;0.16;0.04;0.03
9305_10.txt;5;0;0;5;112;0.04;0.0;0.0
10334_8.txt;13;2;2;17;273;0.05;0.01;0.01
7397_8.txt;20;1;0;21;412;0.05;0.0;0.0
1544_10.txt;3;0;0;3;187;0.02;0.0;0.0
2420_10.txt;8;0;0;8;211;0.04;0.0;0.0
3798_9.txt;29;3;0;32;614;0.05;0.0;0.0
3902_10.txt;7;1;1;9;203;0.03;0.0;0.0
3755_10.txt;0;0;0;0;133;0.0;0.0;0.0
7947_10.txt;0;0;0;0;147;0.0;0.0;0.0
7704_10.txt;6;0;0;6;144;0.04;0.0;0.0
8508_7.txt;17;0;0;17;173;0.1;0.0;0.0
8207_10.txt;11;0;0;11;233;0.05;0.0;0.0
7248_9.txt;10;4;0;14;142;0.07;0.03;0.0
8791_10.txt;0;0;0;0;68;0.0;0.0;0.0
10479_10.txt;1;2;0;3;140;0.01;0.01;0.0
5121_10.txt;5;0;0;5;209;0.02;0.0;0.0
8130_10.txt;2;0;0;2;60;0.03;0.0;0.0
6534_10.txt;11;0;0;11;145;0.08;0.0;0.0
9425_10.txt;0;1;0;1;139;0.0;0.01;0.0
919_8.txt;10;0;1;11;233;0.04;0.0;0.0
2753_10.txt;1;0;0;1;75;0.01;0.0;0.0
11246_8.txt;2;1;0;3;169;0.01;0.01;0.0
3030_9.txt;6;1;0;7;151;0.04;0.01;0.0
9106_9.txt;14;3;0;17;193;0.07;0.02;0.0
536_10.txt;6;0;0;6;131;0.05;0.0;0.0
1090_8.txt;32;2;3;37;377;0.08;0.01;0.01
3310_8.txt;0;0;0;0;222;0.0;0.0;0.0
9661_8.txt;9;4;1;14;292;0.03;0.01;0.0
1732_10.txt;15;1;0;16;321;0.05;0.0;0.0
854_9.txt;12;1;1;14;589;0.02;0.0;0.0
4430_8.txt;20;3;0;23;590;0.03;0.01;0.0
5431_10.txt;7;5;0;12;226;0.03;0.02;0.0
2760_8.txt;22;0;0;22;390;0.06;0.0;0.0
3730_10.txt;5;1;0;6;402;0.01;0.0;0.0
10968_7.txt;3;4;4;11;141;0.02;0.03;0.03
7834_8.txt;16;2;5;23;557;0.03;0.0;0.01
9294_7.txt;13;0;2;15;347;0.04;0.0;0.01
7527_10.txt;14;1;2;17;395;0.04;0.0;0.01
9393_10.txt;4;3;0;7;178;0.02;0.02;0.0
3550_10.txt;6;0;0;6;124;0.05;0.0;0.0
3674_8.txt;39;11;7;57;1025;0.04;0.01;0.01
7406_9.txt;0;0;0;0;142;0.0;0.0;0.0
9640_9.txt;0;1;0;1;82;0.0;0.01;0.0
6045_9.txt;0;0;0;0;168;0.0;0.0;0.0
3943_10.txt;15;7;9;31;416;0.04;0.02;0.02
1248_8.txt;5;0;0;5;128;0.04;0.0;0.0
7560_9.txt;2;1;0;3;88;0.02;0.01;0.0
6729_10.txt;3;5;5;13;216;0.01;0.02;0.02
9022_10.txt;1;0;0;1;109;0.01;0.0;0.0
10662_7.txt;14;0;2;16;406;0.03;0.0;0.0
11967_8.txt;1;0;0;1;170;0.01;0.0;0.0
2263_10.txt;4;0;0;4;49;0.08;0.0;0.0
62_10.txt;1;0;0;1;132;0.01;0.0;0.0
4128_10.txt;2;0;0;2;122;0.02;0.0;0.0
10627_10.txt;7;0;0;7;530;0.01;0.0;0.0
5707_10.txt;0;0;2;2;118;0.0;0.0;0.02
3767_9.txt;8;0;0;8;423;0.02;0.0;0.0
2135_8.txt;1;1;0;2;155;0.01;0.01;0.0
4546_10.txt;10;1;0;11;166;0.06;0.01;0.0
340_10.txt;0;0;0;0;66;0.0;0.0;0.0
281_10.txt;0;0;0;0;77;0.0;0.0;0.0
10665_8.txt;3;0;0;3;261;0.01;0.0;0.0
8810_9.txt;21;1;1;23;261;0.08;0.0;0.0
6182_7.txt;26;1;2;29;354;0.07;0.0;0.01
8196_8.txt;5;0;0;5;99;0.05;0.0;0.0
1700_8.txt;1;0;0;1;95;0.01;0.0;0.0
10716_7.txt;5;4;2;11;349;0.01;0.01;0.01
3370_9.txt;6;0;1;7;415;0.01;0.0;0.0
