name;number of persons;number of locations;number of organisations;number of named entities;number of words;relative number of Persons;relative number of locations;relative number of organisations
4670_4.txt;16;2;0;18;433;0.04;0.0;0.0
1211_2.txt;5;0;0;5;237;0.02;0.0;0.0
1878_4.txt;24;2;1;27;579;0.04;0.0;0.0
10867_1.txt;0;0;0;0;130;0.0;0.0;0.0
5609_1.txt;19;3;1;23;589;0.03;0.01;0.0
10197_1.txt;10;2;0;12;428;0.02;0.0;0.0
9368_3.txt;5;0;3;8;380;0.01;0.0;0.01
4954_2.txt;7;0;2;9;247;0.03;0.0;0.01
10178_3.txt;2;0;0;2;115;0.02;0.0;0.0
2944_1.txt;0;0;0;0;102;0.0;0.0;0.0
362_3.txt;1;0;0;1;108;0.01;0.0;0.0
2919_1.txt;0;2;0;2;177;0.0;0.01;0.0
11009_1.txt;0;0;0;0;183;0.0;0.0;0.0
1059_2.txt;0;0;0;0;265;0.0;0.0;0.0
6359_4.txt;9;0;1;10;390;0.02;0.0;0.0
5749_1.txt;2;0;0;2;68;0.03;0.0;0.0
7425_3.txt;2;4;0;6;136;0.01;0.03;0.0
11267_1.txt;5;2;2;9;241;0.02;0.01;0.01
1292_4.txt;5;0;0;5;498;0.01;0.0;0.0
7076_3.txt;7;11;0;18;308;0.02;0.04;0.0
6717_3.txt;2;0;0;2;297;0.01;0.0;0.0
5280_4.txt;12;0;2;14;224;0.05;0.0;0.01
10628_1.txt;0;1;0;1;388;0.0;0.0;0.0
1198_4.txt;41;2;3;46;752;0.05;0.0;0.0
7283_1.txt;11;1;18;30;966;0.01;0.0;0.02
5345_4.txt;1;0;0;1;108;0.01;0.0;0.0
12123_1.txt;10;4;0;14;667;0.01;0.01;0.0
6055_1.txt;11;0;0;11;467;0.02;0.0;0.0
10563_1.txt;0;0;0;0;223;0.0;0.0;0.0
8838_4.txt;11;2;0;13;255;0.04;0.01;0.0
5470_3.txt;0;0;3;3;149;0.0;0.0;0.02
1087_1.txt;0;0;0;0;86;0.0;0.0;0.0
10350_1.txt;37;1;8;46;1122;0.03;0.0;0.01
1179_2.txt;2;0;0;2;240;0.01;0.0;0.0
3561_4.txt;13;1;0;14;215;0.06;0.0;0.0
3778_3.txt;0;0;1;1;72;0.0;0.0;0.01
7320_4.txt;2;0;1;3;119;0.02;0.0;0.01
8745_2.txt;0;0;0;0;127;0.0;0.0;0.0
2628_3.txt;6;0;0;6;111;0.05;0.0;0.0
3862_4.txt;13;0;0;13;165;0.08;0.0;0.0
8528_3.txt;3;2;0;5;333;0.01;0.01;0.0
9015_4.txt;4;0;0;4;194;0.02;0.0;0.0
4451_1.txt;3;0;1;4;174;0.02;0.0;0.01
4467_1.txt;0;1;0;1;183;0.0;0.01;0.0
3801_1.txt;0;0;1;1;179;0.0;0.0;0.01
1981_2.txt;7;0;1;8;209;0.03;0.0;0.0
5075_3.txt;1;0;0;1;145;0.01;0.0;0.0
9795_1.txt;8;3;4;15;181;0.04;0.02;0.02
4454_2.txt;10;12;2;24;430;0.02;0.03;0.0
4354_2.txt;1;1;1;3;233;0.0;0.0;0.0
1046_2.txt;2;0;0;2;62;0.03;0.0;0.0
654_3.txt;14;1;0;15;842;0.02;0.0;0.0
1838_2.txt;12;0;0;12;331;0.04;0.0;0.0
5739_4.txt;0;0;2;2;247;0.0;0.0;0.01
2416_2.txt;0;1;0;1;223;0.0;0.0;0.0
3352_2.txt;6;0;0;6;159;0.04;0.0;0.0
7250_2.txt;0;0;0;0;133;0.0;0.0;0.0
1159_1.txt;0;0;0;0;62;0.0;0.0;0.0
9445_1.txt;2;0;0;2;180;0.01;0.0;0.0
178_3.txt;0;0;0;0;225;0.0;0.0;0.0
4759_2.txt;10;0;0;10;229;0.04;0.0;0.0
1918_3.txt;12;0;1;13;261;0.05;0.0;0.0
4555_1.txt;0;0;0;0;254;0.0;0.0;0.0
9739_4.txt;13;0;0;13;260;0.05;0.0;0.0
6159_1.txt;0;0;2;2;330;0.0;0.0;0.01
11322_2.txt;1;1;0;2;101;0.01;0.01;0.0
11406_1.txt;3;0;0;3;77;0.04;0.0;0.0
9646_1.txt;12;0;1;13;147;0.08;0.0;0.01
12431_1.txt;3;1;3;7;413;0.01;0.0;0.01
4381_2.txt;0;0;0;0;298;0.0;0.0;0.0
2686_1.txt;7;3;0;10;503;0.01;0.01;0.0
7986_4.txt;45;1;0;46;778;0.06;0.0;0.0
726_3.txt;13;18;8;39;1066;0.01;0.02;0.01
3329_3.txt;2;0;0;2;231;0.01;0.0;0.0
8743_4.txt;18;2;0;20;480;0.04;0.0;0.0
3632_4.txt;25;0;9;34;1182;0.02;0.0;0.01
11491_3.txt;10;1;3;14;499;0.02;0.0;0.01
2086_3.txt;9;0;0;9;225;0.04;0.0;0.0
10993_1.txt;2;0;0;2;158;0.01;0.0;0.0
909_1.txt;0;0;0;0;101;0.0;0.0;0.0
11922_1.txt;1;1;0;2;120;0.01;0.01;0.0
3281_2.txt;10;0;0;10;156;0.06;0.0;0.0
7702_1.txt;17;2;1;20;813;0.02;0.0;0.0
11436_1.txt;13;0;0;13;455;0.03;0.0;0.0
3452_3.txt;5;1;0;6;166;0.03;0.01;0.0
11770_3.txt;2;2;1;5;389;0.01;0.01;0.0
9823_2.txt;14;0;0;14;915;0.02;0.0;0.0
7892_1.txt;0;0;0;0;200;0.0;0.0;0.0
2597_3.txt;21;1;2;24;459;0.05;0.0;0.0
5562_2.txt;2;0;0;2;102;0.02;0.0;0.0
9816_4.txt;4;0;0;4;163;0.02;0.0;0.0
2212_2.txt;2;0;1;3;392;0.01;0.0;0.0
2753_1.txt;10;0;0;10;139;0.07;0.0;0.0
1772_2.txt;3;0;6;9;223;0.01;0.0;0.03
1313_1.txt;0;0;0;0;94;0.0;0.0;0.0
1576_1.txt;0;0;0;0;175;0.0;0.0;0.0
3304_3.txt;4;2;5;11;166;0.02;0.01;0.03
4591_1.txt;16;2;0;18;671;0.02;0.0;0.0
2209_4.txt;4;0;2;6;274;0.01;0.0;0.01
836_4.txt;0;0;2;2;100;0.0;0.0;0.02
11505_3.txt;5;1;2;8;267;0.02;0.0;0.01
5006_1.txt;6;0;0;6;278;0.02;0.0;0.0
3152_2.txt;5;1;0;6;159;0.03;0.01;0.0
9000_2.txt;0;0;0;0;87;0.0;0.0;0.0
10121_3.txt;27;0;0;27;154;0.18;0.0;0.0
11338_3.txt;32;0;2;34;497;0.06;0.0;0.0
2596_1.txt;0;0;0;0;206;0.0;0.0;0.0
3745_2.txt;0;4;0;4;200;0.0;0.02;0.0
1354_1.txt;4;1;1;6;136;0.03;0.01;0.01
1941_1.txt;6;0;0;6;156;0.04;0.0;0.0
10879_1.txt;1;0;0;1;160;0.01;0.0;0.0
7578_4.txt;10;4;2;16;356;0.03;0.01;0.01
9527_3.txt;0;0;0;0;158;0.0;0.0;0.0
2913_4.txt;5;4;0;9;397;0.01;0.01;0.0
10940_1.txt;4;1;0;5;295;0.01;0.0;0.0
8846_2.txt;2;0;0;2;93;0.02;0.0;0.0
9998_4.txt;7;1;1;9;324;0.02;0.0;0.0
1610_2.txt;19;2;4;25;343;0.06;0.01;0.01
1490_1.txt;3;0;0;3;157;0.02;0.0;0.0
7587_4.txt;18;0;0;18;542;0.03;0.0;0.0
8499_2.txt;7;0;0;7;148;0.05;0.0;0.0
7546_1.txt;2;0;0;2;159;0.01;0.0;0.0
9035_4.txt;8;0;0;8;206;0.04;0.0;0.0
4958_1.txt;6;0;0;6;186;0.03;0.0;0.0
2796_2.txt;2;0;0;2;295;0.01;0.0;0.0
12239_1.txt;6;1;2;9;295;0.02;0.0;0.01
2291_4.txt;20;5;2;27;723;0.03;0.01;0.0
3977_2.txt;31;3;1;35;269;0.12;0.01;0.0
3442_2.txt;0;0;0;0;239;0.0;0.0;0.0
9474_1.txt;2;1;0;3;272;0.01;0.0;0.0
9947_1.txt;1;0;0;1;218;0.0;0.0;0.0
5421_4.txt;11;3;1;15;353;0.03;0.01;0.0
9652_3.txt;14;2;2;18;229;0.06;0.01;0.01
6323_1.txt;0;0;0;0;174;0.0;0.0;0.0
6215_1.txt;0;0;0;0;150;0.0;0.0;0.0
10235_2.txt;0;1;0;1;138;0.0;0.01;0.0
8645_1.txt;3;1;0;4;300;0.01;0.0;0.0
4598_4.txt;11;3;0;14;298;0.04;0.01;0.0
1630_4.txt;10;0;0;10;138;0.07;0.0;0.0
5944_1.txt;4;0;0;4;314;0.01;0.0;0.0
8047_2.txt;15;3;1;19;509;0.03;0.01;0.0
10390_2.txt;9;0;0;9;449;0.02;0.0;0.0
8896_1.txt;1;0;0;1;143;0.01;0.0;0.0
3673_3.txt;2;1;0;3;147;0.01;0.01;0.0
902_4.txt;9;1;6;16;428;0.02;0.0;0.01
7642_1.txt;0;0;0;0;126;0.0;0.0;0.0
6693_1.txt;1;0;0;1;195;0.01;0.0;0.0
7562_1.txt;0;0;1;1;229;0.0;0.0;0.0
8403_4.txt;4;0;1;5;144;0.03;0.0;0.01
4320_1.txt;10;0;0;10;231;0.04;0.0;0.0
9555_4.txt;6;0;1;7;853;0.01;0.0;0.0
7277_1.txt;6;0;0;6;313;0.02;0.0;0.0
8938_2.txt;0;0;0;0;118;0.0;0.0;0.0
6262_1.txt;0;0;0;0;238;0.0;0.0;0.0
8836_1.txt;1;0;3;4;448;0.0;0.0;0.01
12106_1.txt;4;1;2;7;181;0.02;0.01;0.01
8643_1.txt;1;1;2;4;172;0.01;0.01;0.01
233_1.txt;5;0;0;5;188;0.03;0.0;0.0
1121_4.txt;3;0;0;3;133;0.02;0.0;0.0
2251_1.txt;0;0;0;0;144;0.0;0.0;0.0
9075_1.txt;18;0;0;18;240;0.07;0.0;0.0
585_1.txt;0;2;0;2;192;0.0;0.01;0.0
2973_2.txt;0;0;0;0;156;0.0;0.0;0.0
10999_1.txt;0;0;1;1;156;0.0;0.0;0.01
7004_4.txt;51;2;3;56;827;0.06;0.0;0.0
11854_1.txt;5;0;0;5;156;0.03;0.0;0.0
1333_1.txt;2;0;0;2;133;0.02;0.0;0.0
4953_1.txt;1;0;5;6;138;0.01;0.0;0.04
8595_1.txt;11;0;0;11;264;0.04;0.0;0.0
10735_4.txt;0;1;2;3;404;0.0;0.0;0.0
1618_3.txt;3;0;0;3;450;0.01;0.0;0.0
10531_3.txt;31;1;1;33;467;0.07;0.0;0.0
9751_3.txt;0;0;0;0;186;0.0;0.0;0.0
10918_1.txt;15;0;4;19;167;0.09;0.0;0.02
11276_1.txt;3;3;0;6;337;0.01;0.01;0.0
11094_1.txt;2;1;4;7;222;0.01;0.0;0.02
4127_1.txt;0;0;0;0;197;0.0;0.0;0.0
311_1.txt;3;1;0;4;166;0.02;0.01;0.0
3748_1.txt;2;0;0;2;134;0.01;0.0;0.0
9670_4.txt;4;0;3;7;627;0.01;0.0;0.0
5337_1.txt;4;0;0;4;292;0.01;0.0;0.0
2433_4.txt;0;0;0;0;33;0.0;0.0;0.0
277_4.txt;12;5;2;19;368;0.03;0.01;0.01
1128_1.txt;0;0;0;0;184;0.0;0.0;0.0
11766_1.txt;22;5;10;37;554;0.04;0.01;0.02
3192_1.txt;6;0;0;6;186;0.03;0.0;0.0
1098_2.txt;0;1;0;1;241;0.0;0.0;0.0
8286_1.txt;5;2;0;7;371;0.01;0.01;0.0
8256_4.txt;5;0;0;5;132;0.04;0.0;0.0
1505_3.txt;14;0;0;14;232;0.06;0.0;0.0
7279_1.txt;1;2;0;3;212;0.0;0.01;0.0
2276_4.txt;15;3;0;18;152;0.1;0.02;0.0
8227_1.txt;0;0;0;0;153;0.0;0.0;0.0
2691_4.txt;3;0;0;3;66;0.05;0.0;0.0
12246_1.txt;0;2;0;2;509;0.0;0.0;0.0
3016_1.txt;8;0;0;8;139;0.06;0.0;0.0
4813_3.txt;14;0;0;14;424;0.03;0.0;0.0
9080_3.txt;4;2;0;6;173;0.02;0.01;0.0
3820_2.txt;12;0;4;16;342;0.04;0.0;0.01
7556_1.txt;12;1;0;13;911;0.01;0.0;0.0
1044_4.txt;6;6;2;14;497;0.01;0.01;0.0
11671_2.txt;4;0;0;4;369;0.01;0.0;0.0
2692_1.txt;7;4;0;11;125;0.06;0.03;0.0
5731_1.txt;0;0;0;0;212;0.0;0.0;0.0
10215_2.txt;11;0;1;12;233;0.05;0.0;0.0
4814_3.txt;14;0;2;16;488;0.03;0.0;0.0
9023_4.txt;2;0;0;2;403;0.0;0.0;0.0
2129_4.txt;15;1;0;16;167;0.09;0.01;0.0
8083_3.txt;9;1;0;10;195;0.05;0.01;0.0
4429_1.txt;4;0;2;6;114;0.04;0.0;0.02
2763_1.txt;6;1;2;9;388;0.02;0.0;0.01
220_4.txt;7;0;5;12;289;0.02;0.0;0.02
6970_3.txt;0;0;0;0;232;0.0;0.0;0.0
5661_2.txt;10;0;3;13;170;0.06;0.0;0.02
11703_1.txt;8;1;0;9;581;0.01;0.0;0.0
6635_1.txt;16;2;0;18;160;0.1;0.01;0.0
2127_3.txt;6;0;0;6;175;0.03;0.0;0.0
6939_4.txt;18;2;5;25;293;0.06;0.01;0.02
7001_1.txt;0;0;0;0;55;0.0;0.0;0.0
5041_2.txt;18;4;0;22;322;0.06;0.01;0.0
9865_2.txt;0;0;0;0;207;0.0;0.0;0.0
3424_1.txt;9;0;0;9;227;0.04;0.0;0.0
1971_1.txt;4;0;0;4;143;0.03;0.0;0.0
7511_1.txt;9;0;0;9;269;0.03;0.0;0.0
10085_3.txt;0;0;0;0;124;0.0;0.0;0.0
9969_1.txt;8;0;0;8;134;0.06;0.0;0.0
4025_1.txt;0;0;0;0;53;0.0;0.0;0.0
7497_4.txt;6;2;0;8;111;0.05;0.02;0.0
7012_1.txt;0;1;0;1;145;0.0;0.01;0.0
1210_1.txt;0;0;0;0;172;0.0;0.0;0.0
9030_1.txt;2;0;0;2;145;0.01;0.0;0.0
11003_1.txt;0;0;0;0;143;0.0;0.0;0.0
3904_4.txt;20;4;0;24;356;0.06;0.01;0.0
11205_2.txt;8;1;0;9;355;0.02;0.0;0.0
1644_1.txt;0;0;0;0;111;0.0;0.0;0.0
7929_4.txt;0;2;0;2;160;0.0;0.01;0.0
6575_4.txt;0;1;0;1;123;0.0;0.01;0.0
3684_1.txt;5;0;0;5;205;0.02;0.0;0.0
3918_3.txt;8;1;2;11;344;0.02;0.0;0.01
1517_2.txt;4;0;0;4;379;0.01;0.0;0.0
8441_1.txt;6;2;0;8;140;0.04;0.01;0.0
11655_3.txt;14;0;0;14;414;0.03;0.0;0.0
8974_4.txt;2;0;0;2;120;0.02;0.0;0.0
5513_1.txt;38;0;0;38;746;0.05;0.0;0.0
11901_1.txt;4;0;0;4;131;0.03;0.0;0.0
8979_2.txt;6;6;0;12;325;0.02;0.02;0.0
6715_4.txt;1;1;0;2;146;0.01;0.01;0.0
7879_4.txt;1;0;0;1;193;0.01;0.0;0.0
6603_3.txt;20;0;0;20;155;0.13;0.0;0.0
9016_1.txt;0;0;0;0;175;0.0;0.0;0.0
10130_2.txt;9;3;6;18;354;0.03;0.01;0.02
7515_1.txt;0;0;0;0;100;0.0;0.0;0.0
8365_4.txt;0;0;1;1;120;0.0;0.0;0.01
8116_1.txt;0;0;0;0;58;0.0;0.0;0.0
159_4.txt;2;7;5;14;163;0.01;0.04;0.03
3439_3.txt;0;0;0;0;312;0.0;0.0;0.0
1588_1.txt;8;0;0;8;184;0.04;0.0;0.0
347_1.txt;8;0;0;8;110;0.07;0.0;0.0
11898_4.txt;6;0;0;6;248;0.02;0.0;0.0
7424_3.txt;10;10;0;20;370;0.03;0.03;0.0
7383_1.txt;5;0;0;5;180;0.03;0.0;0.0
10816_2.txt;7;2;0;9;165;0.04;0.01;0.0
9961_4.txt;4;0;0;4;230;0.02;0.0;0.0
11390_1.txt;3;0;1;4;167;0.02;0.0;0.01
3018_2.txt;0;0;0;0;512;0.0;0.0;0.0
5488_2.txt;3;1;0;4;206;0.01;0.0;0.0
8350_3.txt;3;2;0;5;142;0.02;0.01;0.0
9801_1.txt;0;0;2;2;327;0.0;0.0;0.01
4565_3.txt;10;1;1;12;458;0.02;0.0;0.0
3420_1.txt;2;1;2;5;271;0.01;0.0;0.01
56_3.txt;0;0;0;0;60;0.0;0.0;0.0
7236_3.txt;6;3;0;9;281;0.02;0.01;0.0
1139_1.txt;7;0;1;8;187;0.04;0.0;0.01
2403_1.txt;5;1;0;6;154;0.03;0.01;0.0
936_1.txt;10;0;2;12;530;0.02;0.0;0.0
6056_2.txt;5;0;0;5;131;0.04;0.0;0.0
6219_3.txt;9;0;0;9;160;0.06;0.0;0.0
12062_4.txt;25;1;1;27;381;0.07;0.0;0.0
988_1.txt;2;0;0;2;132;0.02;0.0;0.0
2744_3.txt;1;0;0;1;160;0.01;0.0;0.0
1389_2.txt;0;0;0;0;187;0.0;0.0;0.0
4135_1.txt;2;0;0;2;174;0.01;0.0;0.0
11536_3.txt;39;7;1;47;1088;0.04;0.01;0.0
11795_1.txt;0;0;0;0;69;0.0;0.0;0.0
7081_2.txt;0;0;0;0;82;0.0;0.0;0.0
5845_3.txt;1;0;0;1;229;0.0;0.0;0.0
1622_4.txt;9;1;0;10;219;0.04;0.0;0.0
9119_1.txt;4;0;0;4;134;0.03;0.0;0.0
5675_2.txt;9;0;0;9;195;0.05;0.0;0.0
3133_1.txt;1;1;0;2;155;0.01;0.01;0.0
2215_1.txt;0;0;0;0;214;0.0;0.0;0.0
1132_4.txt;4;1;1;6;176;0.02;0.01;0.01
1142_3.txt;2;1;2;5;222;0.01;0.0;0.01
11569_3.txt;1;0;0;1;185;0.01;0.0;0.0
5282_4.txt;7;0;2;9;275;0.03;0.0;0.01
8563_2.txt;4;0;0;4;107;0.04;0.0;0.0
5429_1.txt;18;2;1;21;273;0.07;0.01;0.0
9242_3.txt;12;7;1;20;292;0.04;0.02;0.0
1538_3.txt;14;0;0;14;250;0.06;0.0;0.0
2746_4.txt;0;0;0;0;147;0.0;0.0;0.0
9928_3.txt;45;0;6;51;1089;0.04;0.0;0.01
11365_1.txt;1;5;0;6;146;0.01;0.03;0.0
3793_3.txt;7;0;2;9;274;0.03;0.0;0.01
4935_1.txt;4;1;0;5;289;0.01;0.0;0.0
5605_1.txt;5;0;0;5;166;0.03;0.0;0.0
8435_1.txt;2;0;0;2;69;0.03;0.0;0.0
8301_1.txt;2;0;0;2;154;0.01;0.0;0.0
887_3.txt;2;6;0;8;403;0.0;0.01;0.0
5888_4.txt;2;0;0;2;224;0.01;0.0;0.0
3405_1.txt;0;0;0;0;133;0.0;0.0;0.0
3566_4.txt;4;0;0;4;303;0.01;0.0;0.0
6204_1.txt;10;1;0;11;444;0.02;0.0;0.0
8824_1.txt;0;0;0;0;168;0.0;0.0;0.0
218_4.txt;14;0;0;14;440;0.03;0.0;0.0
11213_3.txt;0;0;0;0;401;0.0;0.0;0.0
8891_3.txt;25;3;1;29;382;0.07;0.01;0.0
9213_3.txt;6;0;4;10;275;0.02;0.0;0.01
9959_1.txt;0;0;0;0;139;0.0;0.0;0.0
4818_1.txt;0;1;0;1;174;0.0;0.01;0.0
7171_1.txt;7;1;0;8;191;0.04;0.01;0.0
11343_4.txt;4;0;2;6;139;0.03;0.0;0.01
4746_4.txt;24;1;1;26;1042;0.02;0.0;0.0
850_1.txt;2;0;0;2;283;0.01;0.0;0.0
3492_1.txt;0;0;0;0;93;0.0;0.0;0.0
2372_1.txt;15;2;0;17;358;0.04;0.01;0.0
3242_1.txt;2;0;0;2;249;0.01;0.0;0.0
9180_1.txt;4;0;1;5;538;0.01;0.0;0.0
11224_3.txt;9;0;4;13;444;0.02;0.0;0.01
1491_2.txt;33;4;8;45;612;0.05;0.01;0.01
2398_2.txt;16;0;0;16;434;0.04;0.0;0.0
5649_2.txt;9;0;0;9;426;0.02;0.0;0.0
10255_1.txt;6;0;0;6;411;0.01;0.0;0.0
6144_2.txt;7;0;0;7;262;0.03;0.0;0.0
11725_4.txt;13;3;1;17;416;0.03;0.01;0.0
5889_1.txt;4;0;2;6;356;0.01;0.0;0.01
3850_2.txt;3;1;1;5;188;0.02;0.01;0.01
5854_1.txt;5;0;0;5;211;0.02;0.0;0.0
9362_1.txt;0;0;0;0;210;0.0;0.0;0.0
7883_1.txt;0;0;6;6;174;0.0;0.0;0.03
763_1.txt;5;0;0;5;185;0.03;0.0;0.0
9535_2.txt;0;0;0;0;140;0.0;0.0;0.0
9322_1.txt;0;1;2;3;361;0.0;0.0;0.01
3032_3.txt;1;0;0;1;88;0.01;0.0;0.0
11581_2.txt;3;0;0;3;109;0.03;0.0;0.0
2313_4.txt;6;1;0;7;260;0.02;0.0;0.0
6037_1.txt;0;0;0;0;355;0.0;0.0;0.0
51_1.txt;0;0;0;0;167;0.0;0.0;0.0
5677_4.txt;6;0;0;6;646;0.01;0.0;0.0
11348_4.txt;38;8;0;46;1007;0.04;0.01;0.0
7306_3.txt;0;0;0;0;209;0.0;0.0;0.0
1327_4.txt;6;1;0;7;68;0.09;0.01;0.0
6303_1.txt;6;0;0;6;145;0.04;0.0;0.0
3718_1.txt;95;9;10;114;1160;0.08;0.01;0.01
8003_3.txt;1;0;1;2;271;0.0;0.0;0.0
12497_4.txt;15;3;2;20;254;0.06;0.01;0.01
7130_3.txt;2;0;2;4;169;0.01;0.0;0.01
4400_4.txt;12;0;0;12;85;0.14;0.0;0.0
76_3.txt;6;1;0;7;218;0.03;0.0;0.0
6430_1.txt;0;0;0;0;51;0.0;0.0;0.0
10767_1.txt;2;0;0;2;183;0.01;0.0;0.0
9674_3.txt;0;0;0;0;75;0.0;0.0;0.0
11266_1.txt;0;0;0;0;112;0.0;0.0;0.0
3805_2.txt;9;0;0;9;174;0.05;0.0;0.0
5602_3.txt;0;0;0;0;172;0.0;0.0;0.0
2458_2.txt;0;1;0;1;145;0.0;0.01;0.0
5785_4.txt;17;3;0;20;392;0.04;0.01;0.0
9853_1.txt;0;0;0;0;162;0.0;0.0;0.0
1807_2.txt;0;1;0;1;265;0.0;0.0;0.0
4556_2.txt;0;0;0;0;180;0.0;0.0;0.0
3626_4.txt;10;1;0;11;266;0.04;0.0;0.0
2503_1.txt;0;12;2;14;322;0.0;0.04;0.01
1399_3.txt;2;0;0;2;397;0.01;0.0;0.0
6656_2.txt;1;0;0;1;152;0.01;0.0;0.0
12382_1.txt;10;2;0;12;144;0.07;0.01;0.0
4840_4.txt;0;0;0;0;136;0.0;0.0;0.0
1286_2.txt;11;2;5;18;178;0.06;0.01;0.03
5175_2.txt;18;2;9;29;662;0.03;0.0;0.01
10309_3.txt;15;0;4;19;288;0.05;0.0;0.01
1604_4.txt;1;0;2;3;448;0.0;0.0;0.0
3547_1.txt;14;4;1;19;697;0.02;0.01;0.0
6481_4.txt;10;0;5;15;390;0.03;0.0;0.01
4033_1.txt;0;1;0;1;161;0.0;0.01;0.0
10793_4.txt;5;2;0;7;204;0.02;0.01;0.0
11409_1.txt;6;0;0;6;426;0.01;0.0;0.0
10007_1.txt;6;0;0;6;75;0.08;0.0;0.0
3149_3.txt;14;0;0;14;261;0.05;0.0;0.0
3044_1.txt;6;2;0;8;103;0.06;0.02;0.0
12216_4.txt;9;0;0;9;192;0.05;0.0;0.0
6736_3.txt;4;0;0;4;264;0.02;0.0;0.0
1500_3.txt;3;1;0;4;244;0.01;0.0;0.0
1813_1.txt;0;0;0;0;123;0.0;0.0;0.0
11728_2.txt;4;0;0;4;142;0.03;0.0;0.0
11646_4.txt;2;0;0;2;182;0.01;0.0;0.0
11032_2.txt;8;2;2;12;419;0.02;0.0;0.0
9055_2.txt;11;0;0;11;373;0.03;0.0;0.0
5219_3.txt;15;0;1;16;440;0.03;0.0;0.0
686_3.txt;23;1;3;27;426;0.05;0.0;0.01
10212_1.txt;2;3;0;5;500;0.0;0.01;0.0
7123_2.txt;10;0;1;11;181;0.06;0.0;0.01
10617_1.txt;2;1;0;3;141;0.01;0.01;0.0
11310_1.txt;1;0;0;1;470;0.0;0.0;0.0
10310_2.txt;17;0;2;19;207;0.08;0.0;0.01
498_3.txt;0;0;0;0;78;0.0;0.0;0.0
8831_4.txt;0;0;0;0;315;0.0;0.0;0.0
4465_2.txt;4;0;0;4;105;0.04;0.0;0.0
7390_2.txt;6;0;0;6;209;0.03;0.0;0.0
2853_4.txt;21;1;0;22;111;0.19;0.01;0.0
7432_4.txt;25;1;2;28;539;0.05;0.0;0.0
8731_1.txt;0;0;0;0;148;0.0;0.0;0.0
2344_3.txt;13;3;0;16;259;0.05;0.01;0.0
3491_1.txt;2;0;0;2;161;0.01;0.0;0.0
856_1.txt;0;0;0;0;234;0.0;0.0;0.0
7932_4.txt;1;0;0;1;174;0.01;0.0;0.0
10252_3.txt;17;0;2;19;200;0.09;0.0;0.01
5509_3.txt;0;0;2;2;127;0.0;0.0;0.02
9834_3.txt;30;3;2;35;425;0.07;0.01;0.0
8397_3.txt;43;7;1;51;1171;0.04;0.01;0.0
12243_2.txt;25;0;0;25;146;0.17;0.0;0.0
7180_4.txt;17;1;2;20;410;0.04;0.0;0.0
260_4.txt;0;0;0;0;90;0.0;0.0;0.0
4393_2.txt;0;0;0;0;339;0.0;0.0;0.0
10782_1.txt;0;0;0;0;115;0.0;0.0;0.0
4234_4.txt;0;0;0;0;166;0.0;0.0;0.0
3660_1.txt;6;2;0;8;939;0.01;0.0;0.0
1320_1.txt;5;0;0;5;198;0.03;0.0;0.0
12396_3.txt;14;0;1;15;301;0.05;0.0;0.0
2341_4.txt;7;3;1;11;830;0.01;0.0;0.0
3155_1.txt;2;0;0;2;27;0.07;0.0;0.0
3620_1.txt;0;0;1;1;368;0.0;0.0;0.0
5988_3.txt;7;0;4;11;555;0.01;0.0;0.01
10098_1.txt;1;0;0;1;147;0.01;0.0;0.0
10835_4.txt;2;0;0;2;151;0.01;0.0;0.0
731_3.txt;20;0;0;20;149;0.13;0.0;0.0
12449_3.txt;7;0;0;7;170;0.04;0.0;0.0
3121_4.txt;11;0;0;11;186;0.06;0.0;0.0
10150_3.txt;18;0;2;20;168;0.11;0.0;0.01
2419_3.txt;2;0;0;2;148;0.01;0.0;0.0
6755_4.txt;13;0;0;13;245;0.05;0.0;0.0
2730_3.txt;24;0;0;24;825;0.03;0.0;0.0
4839_2.txt;0;0;0;0;181;0.0;0.0;0.0
11941_4.txt;6;0;1;7;151;0.04;0.0;0.01
2254_1.txt;1;0;0;1;156;0.01;0.0;0.0
2050_2.txt;0;1;1;2;291;0.0;0.0;0.0
1930_4.txt;56;9;6;71;1761;0.03;0.01;0.0
4864_4.txt;0;0;1;1;46;0.0;0.0;0.02
652_2.txt;4;0;0;4;170;0.02;0.0;0.0
1077_3.txt;4;0;0;4;120;0.03;0.0;0.0
11917_4.txt;9;2;0;11;657;0.01;0.0;0.0
113_4.txt;34;3;2;39;429;0.08;0.01;0.0
5684_1.txt;0;0;0;0;162;0.0;0.0;0.0
567_3.txt;7;0;0;7;159;0.04;0.0;0.0
4220_2.txt;4;1;0;5;118;0.03;0.01;0.0
3658_1.txt;5;0;0;5;203;0.02;0.0;0.0
7141_3.txt;0;0;0;0;137;0.0;0.0;0.0
1119_1.txt;20;0;0;20;448;0.04;0.0;0.0
11302_4.txt;42;5;5;52;545;0.08;0.01;0.01
7548_1.txt;14;7;0;21;571;0.02;0.01;0.0
11730_4.txt;30;0;0;30;158;0.19;0.0;0.0
4080_3.txt;1;0;0;1;117;0.01;0.0;0.0
4005_3.txt;25;2;7;34;837;0.03;0.0;0.01
6044_4.txt;14;0;0;14;153;0.09;0.0;0.0
2841_3.txt;2;0;0;2;222;0.01;0.0;0.0
3271_1.txt;3;0;0;3;65;0.05;0.0;0.0
155_3.txt;4;0;0;4;150;0.03;0.0;0.0
10886_4.txt;6;0;0;6;343;0.02;0.0;0.0
